mjd,mag,magerr
54396.48,20.269166946411133,0.0988068208098411
54402.47,20.102622985839844,0.1903795897960662
54403.39,20.05526161193848,0.1087225303053855
54404.44,20.279151916503903,0.1298231333494186
54406.38,20.213682174682617,0.063992291688919
54409.39,20.35590171813965,0.0606758035719394
54411.34,20.17300796508789,0.0578492805361747
54412.41,20.34462547302246,0.0979955941438674
54413.38,20.329484939575195,0.0919684693217277
54415.39,20.052631378173828,0.0511903576552867
54416.38,20.12236595153809,0.0612419284880161
54418.38,20.10313415527344,0.0635134354233741
54421.39,20.064085006713867,0.0657422468066215
54422.39,20.106342315673828,0.0673921257257461
54423.36,20.103178024291992,0.0565043650567531
54424.32,20.2365837097168,0.0730150789022445
51818.41,20.89134788513184,0.0911882519721984
51875.24,20.996049880981445,0.0838241055607795
52171.4,21.02815628051757,0.1001994609832763
52171.47,20.887039184570312,0.0798613205552101
52173.37,20.706026077270508,0.0931132659316062
52224.35,20.82856178283692,0.0849593579769134
52225.32,20.97891616821289,0.0842896774411201
52234.31,20.9985466003418,0.1216133087873458
52261.27,20.89553642272949,0.0904310271143913
52287.15,20.723520278930664,0.0779429003596305
52288.15,20.91423225402832,0.088616594672203
52522.46,20.766212463378903,0.07742440700531
52551.43,21.204404830932617,0.132463276386261
52552.47,20.91554832458496,0.0896791517734527
52557.45,20.829402923583984,0.0879911184310913
52558.46,20.887582778930664,0.0790548250079155
52578.33,21.1201286315918,0.0814774557948112
52585.3,21.0014591217041,0.0854561254382133
52585.35,20.865345001220703,0.0798673331737518
52908.42,21.20691680908203,0.1180403009057045
52910.43,20.974056243896484,0.1097045466303825
52912.4,20.952606201171875,0.1098110228776931
52934.35,20.92072105407715,0.0959182009100914
52935.36,20.787952423095703,0.0742834210395813
52936.35,20.91167259216309,0.0878012031316757
52963.28,20.943283081054688,0.0716044679284095
53270.41,21.15551376342773,0.0957529842853546
53272.46,21.0249137878418,0.1062598004937172
53286.43,21.006866455078125,0.131242886185646
53288.39,20.900951385498047,0.0956627130508422
53294.44,20.781391143798828,0.0989422127604484
53296.39,20.93987846374512,0.1234191432595253
53298.44,20.87754821777344,0.103283517062664
53302.39,20.8189697265625,0.1146949231624603
53312.34,21.11451911926269,0.1684181690216064
53314.34,20.869853973388672,0.1195928826928138
53616.45,20.7021484375,0.0934054628014564
53622.46,20.80158424377441,0.0646653473377227
53626.42,20.981674194335938,0.1079958602786064
53627.42,20.5548038482666,0.0603285431861877
53635.42,20.447729110717773,0.1157775074243545
53638.45,20.32673454284668,0.0868817865848541
53640.42,20.73261451721192,0.0849751979112625
53646.48,20.759584426879883,0.0822308734059333
53657.46,20.61919212341309,0.0880619287490844
53663.4,20.507587432861328,0.2142598181962967
53663.48,20.908552169799805,0.34264075756073
53664.41,21.09328269958496,0.275137186050415
53665.38,20.74266815185547,0.1582906395196914
53665.48,20.4924259185791,0.1471525728702545
53666.47,21.10085105895996,0.2201462984085083
53668.39,20.565900802612305,0.1494914144277572
53668.47,20.436622619628903,0.1413578242063522
53669.37,20.37127494812012,0.0810315385460853
53669.48,20.58633804321289,0.1645915657281875
53671.46,20.64330101013184,0.0889701247215271
53673.36,20.545560836791992,0.0687138065695762
53674.36,20.76791381835937,0.0965434685349464
53675.36,20.553226470947266,0.0742454379796981
53676.45,20.64407539367676,0.0921870321035385
53676.48,21.489879608154297,0.2422667443752288
53679.42,20.528854370117188,0.0771665945649147
53680.37,20.5696964263916,0.0720475539565086
53681.41,20.67462730407715,0.0975331589579582
53683.42,21.60447120666504,0.200640320777893
53686.37,20.71976852416992,0.1663739681243896
53696.38,20.53316116333008,0.0993291214108467
53697.37,20.57439994812012,0.0908552780747413
53699.39,20.58443832397461,0.1023664027452468
53975.44,20.762624740600582,0.1026349663734436
53989.45,20.9772891998291,0.2179064899682998
53994.46,20.78120231628418,0.0872420668601989
53996.44,20.119319915771484,0.0903482884168624
53997.47,20.826244354248047,0.0685903877019882
54000.42,20.45352554321289,0.0927633345127105
54007.47,20.658641815185547,0.0842549279332161
54009.4,20.66462135314941,0.0676263570785522
54009.47,20.76384162902832,0.0699347406625747
54010.4,20.7966365814209,0.0666257590055465
54011.46,20.827436447143555,0.0742053985595703
54012.39,20.585323333740234,0.0940017327666282
54012.47,20.839160919189453,0.1164610385894775
54020.43,20.74797439575196,0.1486351639032364
54024.48,21.169109344482425,0.1548601537942886
54025.46,20.35936546325684,0.1220345422625541
54028.47,20.864347457885746,0.1038859635591507
54029.47,20.579870223999023,0.100645512342453
54030.42,20.92729949951172,0.0771080031991005
54031.38,20.706069946289062,0.0783182010054588
54035.47,20.70193099975586,0.0963701009750366
54036.38,20.77281188964844,0.1183690130710601
54037.37,20.849985122680664,0.0708768144249916
54039.38,20.798852920532227,0.0942530557513237
54040.39,20.8337631225586,0.076954647898674
54041.35,20.791200637817383,0.1540320366621017
54041.42,21.00713348388672,0.0854975208640098
54047.42,20.95542335510254,0.3484680652618408
54048.4,20.9271297454834,0.2263906449079513
54049.41,20.90847396850586,0.2118783891201019
54052.38,20.619558334350582,0.1489462703466415
54053.39,20.704326629638672,0.1423738747835159
54055.39,20.60650062561035,0.1047745123505592
54056.38,20.57649040222168,0.0947044640779495
54058.37,20.7612533569336,0.1360019743442535
54059.37,20.774154663085938,0.1024825200438499
54060.4,20.672393798828125,0.1412534713745117
54061.38,20.699005126953125,0.139655515551567
54062.38,20.85523223876953,0.0865834280848503
54065.37,20.889482498168945,0.1341728419065475
54068.36,21.256288528442383,0.1792149245738983
54346.45,20.21986198425293,0.100554920732975
54348.46,20.638999938964844,0.1068624407052993
54357.42,20.29728126525879,0.0578694678843021
54362.47,20.39881896972656,0.0554323159158229
54365.45,20.348678588867188,0.0593089684844017
54376.46,20.287771224975582,0.0636051669716835
54381.47,20.326494216918945,0.0776219889521598
54382.45,20.46369171142578,0.0721857845783233
54385.46,20.4117488861084,0.0744108185172081
54386.46,20.378582000732425,0.0747771263122558
54387.46,20.38169288635254,0.0828988030552864
54391.47,20.414783477783203,0.1039168983697891
54392.46,20.300243377685547,0.0790591463446617
54393.47,20.30791664123535,0.0894442722201347
54394.45,20.60253524780273,0.181082934141159
54396.33,20.302902221679688,0.2049603164196014
54396.47,20.32466697692871,0.0960579514503479
54402.46,20.09794044494629,0.1860221922397613
54403.38,20.419790267944336,0.2925859689712524
54404.43,20.309267044067383,0.837993860244751
54409.38,20.391021728515625,0.0594283007085323
54411.33,20.28287124633789,0.062752217054367
54412.4,20.4093074798584,0.1007049232721328
54413.37,20.242870330810547,0.095433585345745
54415.38,20.4332218170166,0.0571421161293983
54416.37,20.38277244567871,0.0635165944695472
54417.37,20.32408905029297,0.0569030754268169
54418.37,20.365463256835938,0.0732245594263076
54421.38,20.385662078857425,0.0839323252439498
54422.38,20.253442764282227,0.0754786059260368
54424.31,20.29282760620117,0.0831802412867546
54433.37,20.044103622436523,0.1600457727909088
51818.4,20.755592346191406,0.0753907933831214
51875.23,20.75253295898437,0.0690175220370292
52171.39,20.891475677490234,0.0936550125479698
52171.46,20.90400695800781,0.0699953213334083
52173.37,20.794891357421875,0.1020709872245788
52224.35,20.75568389892578,0.0787239894270896
52225.31,20.89410400390625,0.0790545642375946
52234.3,20.84587478637696,0.1068673580884933
52261.27,20.850622177124023,0.0917911231517791
52287.15,20.947111129760746,0.0988676771521568
52288.15,21.038936614990234,0.0833372622728347
52522.45,20.654380798339844,0.066403642296791
52551.42,20.974082946777344,0.0852312371134758
52552.47,20.833709716796875,0.081510841846466
52557.44,20.79646110534668,0.0825045332312583
52558.45,20.656959533691406,0.064007468521595
52578.33,20.81984138488769,0.0668078735470771
52585.29,20.758947372436523,0.0683173164725303
52585.34,20.631711959838867,0.065927617251873
52908.42,21.027475357055664,0.1001088693737983
52910.43,21.04288673400879,0.1001056581735611
52912.39,21.165021896362305,0.1127552986145019
52934.35,21.129180908203125,0.1194185987114906
52935.35,20.997528076171875,0.0871249288320541
52936.34,20.756959915161133,0.0872877612709999
52963.28,20.96645164489746,0.0720083191990852
53270.41,20.95423698425293,0.0822535082697868
53272.46,20.928926467895508,0.1123144924640655
53286.43,20.711782455444336,0.098244659602642
53288.38,21.026594161987305,0.0959316119551658
53294.43,20.852827072143555,0.0959765091538429
53296.38,20.84048652648925,0.1133096516132354
53298.43,20.81063842773437,0.0896844416856765
53302.38,20.711042404174805,0.1220954284071922
53312.34,21.018198013305664,0.2046903371810913
53314.34,20.75773811340332,0.114856019616127
53319.32,20.6617431640625,0.0956249758601188
53616.44,20.96355056762696,0.1014963388442993
53622.45,20.885364532470703,0.0632209032773971
53627.41,20.963842391967773,0.0876224637031555
53635.41,21.082210540771484,0.2065567821264267
53638.45,20.77205848693848,0.1106457933783531
53639.45,20.78191566467285,0.1128209829330444
53640.41,20.90041732788086,0.097271554172039
53646.47,21.02931785583496,0.0885380655527114
53657.45,20.915388107299805,0.1045897081494331
53663.39,21.21490859985352,0.3692488968372345
53663.47,20.363046646118164,0.1903068125247955
53664.41,21.155420303344727,0.2709484100341797
53665.37,20.74173164367676,0.1514716148376464
53665.47,20.67711639404297,0.1945245712995529
53666.46,20.741729736328125,0.1523288637399673
53668.38,20.816913604736328,0.1656417548656463
53668.46,20.80530548095703,0.1777485907077789
53669.37,20.83512687683105,0.1223319172859191
53669.47,21.136091232299805,0.2469044923782348
53671.45,20.919767379760746,0.1167457625269889
53673.35,20.76113510131836,0.0835017338395118
53674.35,21.09994888305664,0.1257561594247818
53675.35,20.74692916870117,0.0923686474561691
53676.44,20.80180931091309,0.1075714230537414
53680.36,20.904024124145508,0.1038724929094314
53681.4,20.812055587768555,0.0937377959489822
53683.42,21.54320335388184,0.1784915179014206
53686.36,20.8027572631836,0.1945501416921615
53696.37,21.104034423828125,0.1604742407798767
53697.36,20.85226058959961,0.1211150214076042
53699.38,21.079608917236328,0.1508268564939499
53975.43,20.86728858947754,0.1274462193250656
53989.44,20.801576614379883,0.1738819926977157
53994.45,20.650333404541016,0.0855112001299858
53996.44,20.23858642578125,0.1081600710749626
53997.46,20.906532287597656,0.0711642056703567
54000.42,20.93694305419922,0.1069650799036026
54007.47,20.8672103881836,0.0848903283476829
54008.4,20.57782936096192,0.1752437800168991
54009.39,20.593490600585938,0.0664427950978279
54009.46,20.56538772583008,0.0654901787638664
54010.39,20.55105400085449,0.0563423074781894
54011.45,20.581954956054688,0.064872033894062
54012.38,20.63300132751465,0.0887660905718803
54012.47,20.805463790893555,0.0856837928295135
54020.42,20.6313705444336,0.1387272477149963
54024.47,20.825931549072266,0.1458327323198318
54025.45,20.272003173828125,0.1170399934053421
54028.46,20.7498779296875,0.0830225497484207
54029.46,20.30122756958008,0.0783502534031868
54030.42,20.536108016967773,0.0801499113440513
54031.37,20.558631896972656,0.0703964531421661
54035.46,20.604536056518555,0.0985143110156059
54036.38,20.4808349609375,0.0942669212818145
54037.36,20.479785919189453,0.0579993650317192
54039.37,20.628150939941406,0.0800105780363082
54040.38,20.522096633911133,0.0642154142260551
54041.34,20.472148895263672,0.123531237244606
54041.41,20.7253646850586,0.0699912309646606
54047.41,21.10677146911621,0.4606845378875732
54048.39,20.280988693237305,0.140687957406044
54049.41,20.557350158691406,0.1908962577581405
54050.37,20.426130294799805,0.1541088670492172
54052.37,20.44914436340332,0.1299616545438766
54053.39,20.49481773376465,0.0835909098386764
54055.38,20.602235794067383,0.1015921607613563
54056.37,20.54657745361328,0.0847427397966384
54058.37,20.66049575805664,0.1183507591485977
54059.37,20.66368293762207,0.0915964692831039
54060.39,20.4569034576416,0.0984338670969009
54061.38,20.707836151123047,0.1474881470203399
54062.37,20.6127872467041,0.0727962106466293
54065.37,20.498580932617188,0.0834896564483642
54068.35,20.983200073242188,0.1433477699756622
54346.45,20.49708747863769,0.1262079179286956
54357.41,20.57988739013672,0.0705484822392463
54362.46,20.488719940185547,0.0627924129366874
54365.44,20.33691024780273,0.0618444867432117
54376.45,20.43923568725586,0.0901686176657676
54381.46,20.42629051208496,0.0747295618057251
54382.44,20.389854431152344,0.0741725340485572
54385.46,20.546527862548828,0.0663210824131965
54386.45,20.451505661010746,0.0727446600794792
54387.46,20.44312858581543,0.0950019285082817
54391.46,20.532777786254883,0.119784876704216
54392.45,20.476686477661133,0.0811153724789619
54393.46,20.33005142211914,0.0836885422468185
54394.44,20.44521713256836,0.1275655478239059
54396.32,20.16642189025879,0.1782958209514618
54396.46,20.64875221252441,0.1370614916086197
54402.45,20.59379005432129,0.2771930396556854
54403.37,20.8256893157959,0.2187264412641525
54404.43,20.39086532592773,0.1228995472192764
54406.36,20.568187713623047,0.0789703130722045
54409.37,20.86839485168457,0.0756734162569046
54411.32,20.63339233398437,0.0834460109472274
54412.39,20.480833053588867,0.1160937622189521
54413.36,20.48065948486328,0.1014659628272056
54415.38,20.506589889526367,0.0603732392191886
54416.36,20.44138526916504,0.0721601620316505
54421.37,20.531402587890625,0.1011404991149902
54422.37,20.34496116638184,0.0952110812067985
54423.34,20.59663200378418,0.0796286687254905
54424.3,20.52096176147461,0.0963398218154907
54433.37,20.50272750854492,0.2041805535554886
51818.39,21.53603172302246,0.1247020363807678
51875.22,21.65168190002441,0.1461772620677948
52171.38,21.0975399017334,0.1063463166356086
52171.46,21.175670623779297,0.0983846932649612
52173.36,20.91712188720703,0.0970721989870071
52224.34,20.960643768310547,0.0879389271140098
52225.3,21.074064254760746,0.0816533118486404
52234.29,21.26257705688477,0.1449124068021774
52261.26,21.20744705200196,0.1142943724989891
52287.14,21.27078628540039,0.1263155937194824
52288.14,21.151636123657227,0.0923420414328575
52522.44,21.48674964904785,0.1180625185370445
52551.41,21.33499336242676,0.1075578331947326
52552.46,21.55728912353516,0.1432799398899078
52557.43,21.606618881225582,0.1654726415872573
52558.44,21.448871612548828,0.1055659726262092
52578.32,21.543970108032227,0.1098166108131408
52585.28,21.5477352142334,0.1247038766741752
52585.33,21.666128158569336,0.1216317415237426
52908.41,21.309925079345703,0.1135708764195442
52910.42,21.217090606689453,0.1269557923078537
52912.39,21.46166229248047,0.1451687216758728
52934.34,21.23192024230957,0.1127073317766189
52935.34,21.418663024902344,0.1172991767525672
52936.33,21.83182907104492,0.1613510400056839
52963.27,21.669586181640625,0.1081018522381782
53270.4,21.582904815673828,0.1366375237703323
53272.45,21.482046127319336,0.1799701303243637
53286.42,21.45003700256348,0.1861837953329086
53288.38,21.61573028564453,0.1534363180398941
53294.42,21.670881271362305,0.1854176223278045
53296.37,21.476980209350582,0.1651054173707962
53298.42,21.56018447875977,0.1470003575086593
53302.37,21.781024932861328,0.2515785098075866
53312.33,21.633207321166992,0.2746379673480987
53314.33,21.00747871398925,0.1390340030193328
53319.32,21.84677696228028,0.2450369000434875
53351.19,21.427631378173828,0.1383779197931289
53616.43,21.770206451416016,0.2093756198883056
53622.45,21.641714096069336,0.103627473115921
53627.4,21.51643943786621,0.1212045475840568
53628.39,21.535289764404297,0.2154548466205597
53634.4,21.383106231689453,0.3059871196746826
53635.4,21.866130828857425,0.3740855157375335
53638.44,21.741884231567383,0.2030123025178909
53639.44,21.585918426513672,0.1908184438943863
53640.4,21.65862846374512,0.1531353592872619
53641.44,21.25103759765625,0.1554279625415802
53646.46,21.84502410888672,0.1439944505691528
53663.38,21.8057861328125,0.4658331274986267
53663.46,21.671852111816406,0.5643112659454346
53664.4,21.457002639770508,0.3042783439159393
53665.36,21.41376495361328,0.2124908119440078
53665.46,21.282865524291992,0.2579574882984161
53666.45,21.445995330810547,0.3168410062789917
53668.37,21.40032196044922,0.2464747577905655
53668.45,21.917943954467773,0.4488816261291504
53669.36,21.172319412231445,0.1448778659105301
53669.46,21.343366622924805,0.2752957940101623
53670.46,21.858625411987305,0.234720766544342
53671.44,21.332427978515625,0.1626975834369659
53673.35,21.483293533325195,0.135136067867279
53674.34,21.565189361572266,0.1571100652217865
53675.34,21.334453582763672,0.135703831911087
53676.43,21.46217536926269,0.1761599332094192
53680.35,21.3162841796875,0.1298720836639404
53681.39,21.56860542297364,0.1378013491630554
53683.41,22.318246841430664,0.3049688935279846
53686.35,21.039644241333008,0.2353974729776382
53696.36,21.486448287963867,0.2233748286962509
53697.35,21.29549026489257,0.1670656353235244
53699.37,21.395198822021484,0.1733414381742477
53700.35,21.38129234313965,0.1248483136296272
53705.34,21.31722068786621,0.1729737669229507
53975.42,21.50567054748535,0.1415473669767379
53989.43,20.824264526367188,0.1818064153194427
53994.44,21.389270782470703,0.1451821774244308
53996.43,20.89268112182617,0.1681469827890396
53997.45,21.96875762939453,0.1551227271556854
54000.41,21.62470436096192,0.1868543922901153
54007.46,21.393428802490234,0.1410756707191467
54008.39,21.427078247070312,0.1536244451999664
54009.38,21.409576416015625,0.1214095428586006
54009.46,21.44813537597656,0.1119104698300361
54010.38,21.575180053710938,0.0999730676412582
54011.45,21.520715713500977,0.1228003501892089
54012.38,21.34613037109375,0.177007183432579
54012.46,21.37617301940918,0.1736544072628021
54019.44,21.66227912902832,0.3675253391265869
54020.41,21.04283142089844,0.1877827793359756
54024.46,21.51863670349121,0.2056805193424224
54025.44,20.74755096435547,0.1629678457975387
54028.45,21.859777450561523,0.1779087483882904
54029.45,21.510251998901367,0.1858633458614349
54030.41,21.489465713500977,0.1066708415746688
54031.36,21.45833969116211,0.125444158911705
54035.45,21.56438446044922,0.189366340637207
54036.37,21.59166717529297,0.2488583177328109
54037.36,21.332632064819336,0.0993938371539115
54039.36,21.1295223236084,0.111706368625164
54040.37,21.13625907897949,0.098351314663887
54041.34,21.33162307739257,0.2326487898826599
54041.41,21.54753303527832,0.1445091366767883
54047.4,20.962995529174805,0.5207648873329163
54048.39,20.79202461242676,0.2519121766090393
54049.4,21.70273780822754,0.4340295195579529
54050.36,21.47574615478516,0.3204273581504822
54052.36,21.09180450439453,0.2345651984214782
54053.38,21.1503963470459,0.1478236615657806
54055.37,21.347415924072266,0.1760729104280471
54056.36,21.03883934020996,0.1000275090336799
54058.36,20.90447235107422,0.1442922800779342
54059.36,21.459917068481445,0.1532652974128723
54060.38,21.107006072998047,0.1681047827005386
54061.37,20.972715377807617,0.1525424122810363
54062.36,21.104869842529297,0.0996790751814842
54065.36,21.41536521911621,0.2568593621253967
54068.34,21.46104049682617,0.1869175732135772
54346.44,20.54749870300293,0.1171917915344238
54348.44,20.860820770263672,0.1131354570388794
54357.4,20.82233238220215,0.0698520764708519
54362.45,20.776086807250977,0.0765688940882682
54365.43,21.00747871398925,0.0928280428051948
54376.45,20.875947952270508,0.1047267466783523
54381.45,20.81748008728028,0.0896925628185272
54382.43,20.96273803710937,0.1109271273016929
54385.45,21.00302696228028,0.0937734395265579
54386.44,20.83058357238769,0.0941743403673172
